"Qubit","T1 (us)","T2 (us)","Readout assignment error","Init error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","XSLOW error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"65","294.6411565412553","241.0977360532389","0.007080078125","0.0006036458462379548","0.013671875","0.00048828125","2180","0.000464710757864025","32","0.000464710757864025","0","0.000464710757864025","0.000464710757864025","0.000464710757864025","64:0.0018260949680148908;66:0.0021626950241758203;77:0.005489588063558204","64:68;66:68;77:68","64:0.0016089362693683107;66:0.0018171504488600498;77:0.0035055075634270183","0.007080078125","0.003662109375","Yes"
"66","135.79780397537303","169.05065841352263","0.00732421875","0.0031214751339588274","0.0126953125","0.001953125","2180","0.0003799372804369435","32","0.0003799372804369435","0","0.0003799372804369435","0.0003799372804369435","0.0003799372804369435","65:0.0021626950241758203;67:0.0020518537480557486","65:68;67:68","65:0.0018171504488600498;67:0.0016007970611626454","0.00732421875","0.00927734375","Yes"
"67","319.09609294065467","284.24743454267275","0.0078125","0.00020613142178450627","0.0146484375","0.0009765625","2180","0.00022352906958749986","32","0.00022352906958749986","0","0.00022352906958749986","0.00022352906958749986","0.00022352906958749986","68:0.001255899610830058;57:0.001829498368940058;66:0.0020518537480557486","68:68;57:68;66:68","68:0.0013417330226134505;57:0.0020898443174804937;66:0.0016007970611626454","0.0078125","0.00439453125","Yes"
"68","265.0022054488157","177.4267082808367","0.015869140625","0.002065222709992471","0.01953125","0.01220703125","2180","0.00017866738108942648","32","0.00017866738108942648","0","0.00017866738108942648","0.00017866738108942648","0.00017866738108942648","67:0.001255899610830058;69:0.0020793705017303765","67:68;69:68","67:0.0013417330226134505;69:0.0013805827202842402","0.015869140625","0.007568359375","Yes"
"69","284.66136202414106","220.27088309548031","0.02001953125","0.0031130142745989004","0.0205078125","0.01953125","2180","0.00015015280580192437","32","0.00015015280580192437","0","0.00015015280580192437","0.00015015280580192437","0.00015015280580192437","78:0.0026361277694013086;68:0.0020793705017303765;70:0.003345473883840433","78:68;68:68;70:68","78:0.0017115800684356364;68:0.0013805827202842402;70:0.0019450978841408784","0.02001953125","0.010009765625","Yes"
"70","247.43782129029356","213.24537259894285","0.014404296875","","0.01513671875","0.013671875","2180","0.0001764623198238116","32","0.0001764623198238116","0","0.0001764623198238116","0.0001764623198238116","0.0001764623198238116","69:0.003345473883840433;71:0.002193208960592191","69:68;71:68","69:0.0019450978841408784;71:0.0015502400710214748","0.014404296875","0.033447265625","Yes"
"71","199.90522460539077","177.9284514352501","0.005615234375","0.0028606235903248377","0.00634765625","0.0048828125","2180","0.00017700678994395712","32","0.00017700678994395712","0","0.00017700678994395712","0.00017700678994395712","0.00017700678994395712","72:0.0014928066319376265;58:0.001431009792593585;70:0.002193208960592191","72:68;58:68;70:68","72:0.0010260977546180938;58:0.0011796949861359873;70:0.0015502400710214748","0.005615234375","0.006103515625","Yes"
"72","264.99219233453465","142.85677331866802","0.04052734375","","0.04345703125","0.03759765625","2180","0.00011975019143268151","32","0.00011975019143268151","0","0.00011975019143268151","0.00011975019143268151","0.00011975019143268151","73:0.025057530066794176;71:0.0014928066319376265","73:68;71:68","73:0.002954735485765775;71:0.0010260977546180938","0.04052734375","0.033447265625","Yes"
"73","202.6402278957529","182.3901682676578","0.026611328125","","0.01708984375","0.0361328125","2180","0.0003124716751784672","32","0.0003124716751784672","0","0.0003124716751784672","0.0003124716751784672","0.0003124716751784672","72:0.025057530066794176;74:0.0015060648939161647;79:0.001355252676519092","72:68;74:68;79:68","72:0.002954735485765775;74:0.0011930863668125902;79:0.0012232964114913536","0.026611328125","0.011962890625","Yes"
"74","231.03256477566416","175.91366612789636","0.00634765625","0.0014381831571257217","0.0078125","0.0048828125","2180","0.00013027778931840343","32","0.00013027778931840343","0","0.00013027778931840343","0.00013027778931840343","0.00013027778931840343","73:0.0015060648939161647;75:0.0038826780330062094","73:68;75:68","73:0.0011930863668125902;75:0.001314047950415037","0.00634765625","0.0048828125","Yes"
"75","294.6766264081045","138.22804095964656","0.010986328125","","0.017578125","0.00439453125","2180","0.00011437689645734507","32","0.00011437689645734507","0","0.00011437689645734507","0.00011437689645734507","0.00011437689645734507","59:0.0012355480579584466;74:0.0038826780330062094","59:68;74:68","59:0.0027081441117087213;74:0.001314047950415037","0.010986328125","0.04736328125","Yes"
"76","62.86955202346723","50.441779698288144","0.065185546875","0.01590782451324243","0.10205078125","0.0283203125","2180","0.0008278722771644133","32","0.0008278722771644133","0","0.0008278722771644133","0.0008278722771644133","0.0008278722771644133","81:0.004841726353727371;61:0.002300987754675965","81:68;61:68","81:0.003998108907382475;61:0.004489353256334316","0.065185546875","0.023681640625","Yes"
"77","248.48837585914308","248.48869804337505","0.005859375","0.0024556926343241754","0.01025390625","0.00146484375","2180","0.0001893647883333706","32","0.0001893647883333706","0","0.0001893647883333706","0.0001893647883333706","0.0001893647883333706","85:0.006492935827449697;65:0.005489588063558204","85:68;65:68","85:0.004455186806289646;65:0.0035055075634270183","0.005859375","0.0048828125","Yes"
"78","241.67445480833035","30.497566902229696","0.033447265625","","0.0322265625","0.03466796875","2180","0.00016939826872979674","32","0.00016939826872979674","0","0.00016939826872979674","0.00016939826872979674","0.00016939826872979674","69:0.0026361277694013086;89:0.002921001754428887","69:68;89:68","69:0.0017115800684356364;89:0.0018731998215605616","0.033447265625","0.0390625","Yes"
"79","283.637107006183","84.00682450958023","0.006591796875","0.001403235276480487","0.0087890625","0.00439453125","2180","0.00023574781287632993","32","0.00023574781287632993","0","0.00023574781287632993","0.00023574781287632993","0.00023574781287632993","93:0.0012645100267334175;73:0.001355252676519092","93:68;73:68","93:0.0011432955942073386;73:0.0012232964114913536","0.006591796875","0.00537109375","Yes"
"80","289.90871057152395","410.34190828493087","0.10693359375","0.0037509877985321084","0.0654296875","0.1484375","2180","0.00021269543509373022","32","0.00021269543509373022","0","0.00021269543509373022","0.00021269543509373022","0.00021269543509373022","81:0.0012275539275895253","81:68","81:0.0009921277505920423","0.10693359375","0.470703125","Yes"
"81","168.5774578071293","197.7459744027065","0.01025390625","0.002510384779505549","0.01171875","0.0087890625","2180","0.00016586486282653415","32","0.00016586486282653415","0","0.00016586486282653415","0.00016586486282653415","0.00016586486282653415","80:0.0012275539275895253;82:0.0013166066370920715;76:0.004841726353727371","80:68;82:68;76:68","80:0.0009921277505920423;82:0.0021789314336926047;76:0.003998108907382475","0.01025390625","0.11328125","Yes"
"82","303.74155922028615","385.18946103977265","0.0078125","0.0022185464030753336","0.0126953125","0.0029296875","2180","0.00022519802422854606","32","0.00022519802422854606","0","0.00022519802422854606","0.00022519802422854606","0.00022519802422854606","81:0.0013166066370920715;83:0.0010283718226054284","81:68;83:68","81:0.0021789314336926047;83:0.0017840359152625773","0.0078125","0.04296875","Yes"
"83","350.4190274878054","217.45795082596482","0.021484375","","0.0400390625","0.0029296875","2180","0.00015783197202080357","32","0.00015783197202080357","0","0.00015783197202080357","0.00015783197202080357","0.00015783197202080357","96:0.0012836030308825408;82:0.0010283718226054284;84:0.0019451691700977658","96:68;82:68;84:68","96:0.0016214841479427478;82:0.0017840359152625773;84:0.0020867364314970105","0.021484375","0.023681640625","Yes"
"84","240.1968612885548","62.040652310592094","0.00732421875","0.0016021163912267409","0.00927734375","0.00537109375","2180","0.0005259762464746377","32","0.0005259762464746377","0","0.0005259762464746377","0.0005259762464746377","0.0005259762464746377","83:0.0019451691700977658;85:0.021113053992571906","83:68;85:68","83:0.0020867364314970105;85:0.048604722022099145","0.00732421875","0.0087890625","Yes"
"85","162.27524432961988","96.63535151377275","0.01611328125","0.009800000084296462","0.01416015625","0.01806640625","2180","0.00040023153997618293","32","0.00040023153997618293","0","0.00040023153997618293","0.00040023153997618293","0.00040023153997618293","77:0.006492935827449697;86:0.04741187801817848;84:0.021113053992571906","77:68;86:68;84:68","77:0.004455186806289646;86:0.02205682006188156;84:0.048604722022099145","0.01611328125","0.2763671875","Yes"
"86","98.1010390343919","22.80236680155064","0.009033203125","0.002002975006497673","0.01708984375","0.0009765625","2180","0.0002652592587302649","32","0.0002652592587302649","0","0.0002652592587302649","0.0002652592587302649","0.0002652592587302649","85:0.04741187801817848;87:0.053529648388586565","85:68;87:68","85:0.02205682006188156;87:0.022336050318413597","0.009033203125","0.0068359375","Yes"
"87","96.53730421137962","49.40010227015443","0.008544921875","0.0049973482755901084","0.0107421875","0.00634765625","2180","0.00024313744644196617","32","0.00024313744644196617","0","0.00024313744644196617","0.00024313744644196617","0.00024313744644196617","86:0.053529648388586565;88:0.0019517873677659947;97:0.0017356288645776208","86:68;88:68;97:68","86:0.022336050318413597;88:0.0029440280622743398;97:0.0015143181847620812","0.008544921875","0.003662109375","Yes"
"88","245.98396013704428","20.22222056721205","0.004150390625","0.0010002201096356612","0.0068359375","0.00146484375","2180","0.0002648469119312525","32","0.0002648469119312525","0","0.0002648469119312525","0.0002648469119312525","0.0002648469119312525","87:0.0019517873677659947;89:0.002568438856890315","87:68;89:68","87:0.0029440280622743398;89:0.0015561899475455276","0.004150390625","0.035888671875","Yes"
"89","204.04819382050638","157.94815882113227","0.010498046875","0.0014001592811285959","0.00830078125","0.0126953125","2180","0.00021255736776078593","32","0.00021255736776078593","0","0.00021255736776078593","0.00021255736776078593","0.00021255736776078593","90:0.0021864765745273074;88:0.002568438856890315;78:0.002921001754428887","90:68;88:68;78:68","90:0.0015445832803133719;88:0.0015561899475455276;78:0.0018731998215605616","0.010498046875","0.044189453125","Yes"
"90","218.1663260579302","269.37140331807495","0.00341796875","0.0004001764203652276","0.0068359375","0","2180","0.00022652598385689468","32","0.00022652598385689468","0","0.00022652598385689468","0.00022652598385689468","0.00022652598385689468","89:0.0021864765745273074;91:0.0019396866157522508","89:68;91:68","89:0.0015445832803133719;91:0.0019488184153669819","0.00341796875","0.002197265625","Yes"
"91","328.33508750526045","113.81864326891127","0.01171875","0.0010001561283757162","0.02001953125","0.00341796875","2180","0.0003399273068141071","32","0.0003399273068141071","0","0.0003399273068141071","0.0003399273068141071","0.0003399273068141071","98:0.0020490848028521247;90:0.0019396866157522508;92:0.0021176890112069857","98:68;90:68;92:68","98:0.002737953983549868;90:0.0019488184153669819;92:0.0016119054597643623","0.01171875","0.003173828125","Yes"
"92","264.77151915820895","280.7828007164466","0.018310546875","","0.03076171875","0.005859375","2180","0.00024507148875122767","32","0.00024507148875122767","0","0.00024507148875122767","0.00024507148875122767","0.00024507148875122767","91:0.0021176890112069857;93:0.0012099180118991248","91:68;93:68","91:0.0016119054597643623;93:0.0013400499680389921","0.018310546875","0.08837890625","Yes"
"93","411.2335126457327","157.48964891147546","0.004638671875","0.0008026187803441483","0.00927734375","0","2180","0.0002511134654205798","32","0.0002511134654205798","0","0.0002511134654205798","0.0002511134654205798","0.0002511134654205798","94:0.0013326643089326962;79:0.0012645100267334175;92:0.0012099180118991248","94:68;79:68;92:68","94:0.0015541364714536932;79:0.0011432955942073386;92:0.0013400499680389921","0.004638671875","0.037109375","Yes"
"94","254.3644915290417","202.47577132580213","0.009033203125","0.0068592005084595654","0.0126953125","0.00537109375","2180","0.00013189780905149435","32","0.00013189780905149435","0","0.00013189780905149435","0.00013189780905149435","0.00013189780905149435","93:0.0013326643089326962;95:0.0017224727870046863","93:68;95:68","93:0.0015541364714536932;95:0.0014156523792030196","0.009033203125","0.00830078125","Yes"
"95","203.8154477771736","260.36092167581234","0.006591796875","0.0014175081305671878","0.0126953125","0.00048828125","2180","0.0004598337418934838","32","0.0004598337418934838","0","0.0004598337418934838","0.0004598337418934838","0.0004598337418934838","99:0.10451696791121483;94:0.0017224727870046863","99:68;94:68","99:0.001782878695779172;94:0.0014156523792030196","0.006591796875","0.00390625","Yes"
"96","168.89043435572188","149.55219919875736","0.010009765625","0.002496445814435717","0.009765625","0.01025390625","2180","0.00016114513382316144","32","0.00016114513382316144","0","0.00016114513382316144","0.00016114513382316144","0.00016114513382316144","83:0.0012836030308825408;103:0.0012354252183931769","83:68;103:68","83:0.0016214841479427478;103:0.0016827396035952458","0.010009765625","0.054931640625","Yes"
"97","95.2405955299555","59.03421885768468","0.009521484375","0.0014412482137470472","0.013671875","0.00537109375","2180","0.0002188891988213719","32","0.0002188891988213719","0","0.0002188891988213719","0.0002188891988213719","0.0002188891988213719","87:0.0017356288645776208;107:0.0012842397080141399","87:68;107:68","87:0.0015143181847620812;107:0.0012681817671754414","0.009521484375","0.004150390625","Yes"
"98","245.03297795613838","63.367730887553314","0.00537109375","0.00040040658599596986","0.00732421875","0.00341796875","2180","0.00030795435513943396","32","0.00030795435513943396","0","0.00030795435513943396","0.00030795435513943396","0.00030795435513943396","91:0.0020490848028521247;111:0.002124641937179289","91:68;111:68","91:0.002737953983549868;111:0.0025180373601010886","0.00537109375","0.012939453125","Yes"
"99","119.31793362760033","143.21693411788772","0.083251953125","","0.06005859375","0.1064453125","2180","0.0011812500566702156","32","0.0011812500566702156","0","0.0011812500566702156","0.0011812500566702156","0.0011812500566702156","115:0.004802777182162377;95:0.10451696791121483","115:68;95:68","115:0.003303900436353119;95:0.001782878695779172","0.083251953125","0.095947265625","Yes"
"100","188.5596126350048","162.46973496941138","0.007080078125","0.0024470000713700236","0.01171875","0.00244140625","2180","0.0003103962134203907","32","0.0003103962134203907","0","0.0003103962134203907","0.0003103962134203907","0.0003103962134203907","101:0.0013640010767333455","101:68","101:0.001968825153589593","0.007080078125","0.017822265625","Yes"
"101","239.44827328767494","205.03012226116576","0.015625","0.0011106356188744176","0.02734375","0.00390625","2180","0.0001134620486241377","32","0.0001134620486241377","0","0.0001134620486241377","0.0001134620486241377","0.0001134620486241377","100:0.0013640010767333455;116:0.0010209925604451886;102:0.001324856242968242","100:68;116:68;102:68","100:0.001968825153589593;116:0.0016618125734749467;102:0.0015016913933431353","0.015625","0.041748046875","Yes"
"102","221.69952484162903","222.04425545443982","0.08056640625","0.0004029061854835816","0.05712890625","0.10400390625","2180","0.00019637117884764777","32","0.00019637117884764777","0","0.00019637117884764777","0.00019637117884764777","0.00019637117884764777","101:0.001324856242968242;103:0.010785364809424297","101:68;103:68","101:0.0015016913933431353;103:0.004975540463077077","0.08056640625","0.117919921875","Yes"
"103","189.54527039553952","85.79627558806088","0.0087890625","0.007529688852066289","0.0146484375","0.0029296875","2180","0.00012809555398750767","32","0.00012809555398750767","0","0.00012809555398750767","0.00012809555398750767","0.00012809555398750767","104:0.002190900982466909;96:0.0012354252183931769;102:0.010785364809424297","104:68;96:68;102:68","104:0.0013917385637136903;96:0.0016827396035952458;102:0.004975540463077077","0.0087890625","0.0146484375","Yes"
"104","231.16004695303437","303.1687310744022","0.019775390625","0.0005879779727412511","0.02392578125","0.015625","2180","0.00047049386194422676","32","0.00047049386194422676","0","0.00047049386194422676","0.00047049386194422676","0.00047049386194422676","103:0.002190900982466909;105:0.0018186928239009026","103:68;105:68","103:0.0013917385637136903;105:0.0014238144050079948","0.019775390625","0.011962890625","Yes"
"105","188.27917111622517","195.65243538082868","0.00927734375","0.0006005011293941017","0.013671875","0.0048828125","2180","0.00017232898894403305","32","0.00017232898894403305","0","0.00017232898894403305","0.00017232898894403305","0.00017232898894403305","104:0.0018186928239009026;106:0.0015117657993592992;117:0.001743419240840871","104:68;106:68;117:68","104:0.0014238144050079948;106:0.001347557072905986;117:0.0013763114419416411","0.00927734375","0.004150390625","Yes"
"106","121.64911246525213","177.36005239860538","0.009033203125","0.0028083079327809535","0.01220703125","0.005859375","2180","0.00038889906368025096","32","0.00038889906368025096","0","0.00038889906368025096","0.00038889906368025096","0.00038889906368025096","107:0.0016400782912598943;105:0.0015117657993592992","107:68;105:68","107:0.0018116708810893556;105:0.001347557072905986","0.009033203125","0.00537109375","Yes"
"107","240.80802710086934","227.68395254014544","0.0419921875","0.004600158035013301","0.0283203125","0.0556640625","2180","0.00014515844447379538","32","0.00014515844447379538","0","0.00014515844447379538","0.00014515844447379538","0.00014515844447379538","106:0.0016400782912598943;108:0.0016539836308316902;97:0.0012842397080141399","106:68;108:68;97:68","106:0.0018116708810893556;108:0.0017548616445425824;97:0.0012681817671754414","0.0419921875","0.0419921875","Yes"
"108","198.40140190140048","171.6958070444597","0.010498046875","0.0014167364835173783","0.01025390625","0.0107421875","2180","0.000417409812735838","32","0.000417409812735838","0","0.000417409812735838","0.000417409812735838","0.000417409812735838","107:0.0016539836308316902;109:0.0014299290791135455","107:68;109:68","107:0.0017548616445425824;109:0.0016479836181356733","0.010498046875","0.007568359375","Yes"
"109","212.51529980366848","181.73919508878126","0.005859375","0.00020096460680942826","0.0078125","0.00390625","2180","0.00023178643251226303","32","0.00023178643251226303","0","0.00023178643251226303","0.00023178643251226303","0.00023178643251226303","108:0.0014299290791135455;110:0.0019195151606778982;118:0.002375404329954506","108:68;110:68;118:68","108:0.0016479836181356733;110:0.0016518914430155296;118:0.0023294612571715945","0.005859375","0.00390625","Yes"
"110","213.12067966777303","142.5678209835829","0.00634765625","0.0017700933659649664","0.0107421875","0.001953125","2180","0.00024862271908577594","32","0.00024862271908577594","0","0.00024862271908577594","0.00024862271908577594","0.00024862271908577594","109:0.0019195151606778982;111:0.0017134177776827464","109:68;111:68","109:0.0016518914430155296;111:0.003661333345459289","0.00634765625","0.00341796875","Yes"
"111","132.2528966524752","103.60480169514611","0.008056640625","0.0029355192313745846","0.00830078125","0.0078125","2180","0.00016749341555922462","32","0.00016749341555922462","0","0.00016749341555922462","0.00016749341555922462","0.00016749341555922462","112:0.1759938398063207;110:0.0017134177776827464;98:0.002124641937179289","112:68;110:68;98:68","110:0.003661333345459289;98:0.0025180373601010886","0.008056640625","0.02001953125","Yes"
"112","207.57667920393425","204.27392789072718","0.046875","","0.0703125","0.0234375","2180","0.013926879349709419","32","0.013926879349709419","0","0.013926879349709419","0.013926879349709419","0.013926879349709419","111:0.1759938398063207","111:68;113:68","","0.046875","0.042724609375","Yes"
"113","169.65821540445017","59.34540245670487","0.145751953125","","0.22265625","0.06884765625","2180","","32","","0","","","","119:0.00425643110171145;114:0.00238165597724202","119:68;112:68;114:68","119:0.0025581755950917218;114:0.004226389872336006","0.145751953125","0.19580078125","Yes"
"114","258.13373479939696","46.225082242045914","0.01318359375","","0.01806640625","0.00830078125","2180","0.00022743974286344777","32","0.00022743974286344777","0","0.00022743974286344777","0.00022743974286344777","0.00022743974286344777","115:0.0049881545086847;113:0.00238165597724202","115:68;113:68","115:0.0031063341563502544;113:0.004226389872336006","0.01318359375","0.009765625","Yes"
"115","391.3294595656424","13.935389900057912","0.00830078125","","0.01318359375","0.00341796875","2180","0.00015899288849014002","32","0.00015899288849014002","0","0.00015899288849014002","0.00015899288849014002","0.00015899288849014002","99:0.004802777182162377;114:0.0049881545086847","99:68;114:68","99:0.003303900436353119;114:0.0031063341563502544","0.00830078125","0.015869140625","Yes"
"116","204.72882750468463","229.80308595131856","0.032470703125","","0.0244140625","0.04052734375","2180","0.0002498635626847248","32","0.0002498635626847248","0","0.0002498635626847248","0.0002498635626847248","0.0002498635626847248","101:0.0010209925604451886;121:0.061506933299900673","101:68;121:68","101:0.0016618125734749467;121:0.05578194495612945","0.032470703125","0.10791015625","Yes"
"117","164.390434235261","168.91888647312177","0.00732421875","0.0002","0.00634765625","0.00830078125","2180","0.00022078240224180986","32","0.00022078240224180986","0","0.00022078240224180986","0.00022078240224180986","0.00022078240224180986","105:0.001743419240840871;125:0.002054299309967561","105:68;125:68","105:0.0013763114419416411;125:0.002153856253659242","0.00732421875","0.00244140625","Yes"
"118","180.8511108227321","125.52274192460705","0.007080078125","0.0002","0.0087890625","0.00537109375","2180","0.0001320772866681477","32","0.0001320772866681477","0","0.0001320772866681477","0.0001320772866681477","0.0001320772866681477","109:0.002375404329954506;129:0.0016220651848381784","109:68;129:68","109:0.0023294612571715945;129:0.001439728290773823","0.007080078125","0.007080078125","Yes"
"119","214.53332464032474","190.20595196160156","0.0107421875","","0.013671875","0.0078125","2180","0.0006309491971502271","32","0.0006309491971502271","0","0.0006309491971502271","0.0006309491971502271","0.0006309491971502271","113:0.00425643110171145;133:0.03258699761141501","113:68;133:68","113:0.0025581755950917218;133:0.06310003303363737","0.0107421875","0.00732421875","Yes"
"120","142.79706039062378","141.19309578783069","0.0263671875","","0.02978515625","0.02294921875","2180","0.0038471217013933065","32","0.0038471217013933065","0","0.0038471217013933065","0.0038471217013933065","0.0038471217013933065","121:0.12317104529901224","121:68","","0.0263671875","0.033203125","Yes"
"121","7.526938200934078","25.636631187774977","0.210693359375","","0.2783203125","0.14306640625","2180","","32","","0","","","","120:0.12317104529901224;122:0.04107465305560226;116:0.061506933299900673","120:68;122:68;116:68","122:0.0766358042339031;116:0.05578194495612945","0.210693359375","0.367919921875","Yes"
"122","285.1986107881395","342.5180100846791","0.006103515625","0.0005430037538729156","0.01123046875","0.0009765625","2180","0.00023269073118882511","32","0.00023269073118882511","0","0.00023269073118882511","0.00023269073118882511","0.00023269073118882511","121:0.04107465305560226;123:0.0017931853361622396","121:68;123:68","121:0.0766358042339031;123:0.0012277389786227721","0.006103515625","0.003662109375","Yes"
"123","301.89994180187324","25.47888649483809","0.01806640625","0.01106544863951026","0.02294921875","0.01318359375","2180","0.0001413469549804869","32","0.0001413469549804869","0","0.0001413469549804869","0.0001413469549804869","0.0001413469549804869","136:0.0018234816976779311;124:0.001627376885188575;122:0.0017931853361622396","136:68;124:68;122:68","136:0.0012329892319444535;124:0.001389835959292346;122:0.0012277389786227721","0.01806640625","0.01220703125","Yes"
"124","235.95143517854396","149.61262963245917","0.013916015625","0.004083051317864451","0.01806640625","0.009765625","2180","0.00018991959493429975","32","0.00018991959493429975","0","0.00018991959493429975","0.00018991959493429975","0.00018991959493429975","123:0.001627376885188575;125:0.001562173529094768","123:68;125:68","123:0.001389835959292346;125:0.001033259992544916","0.013916015625","0.007080078125","Yes"
"125","258.1970432148501","288.9704450975647","0.04150390625","","0.05859375","0.0244140625","2180","0.00028942542695932884","32","0.00028942542695932884","0","0.00028942542695932884","0.00028942542695932884","0.00028942542695932884","117:0.002054299309967561;124:0.001562173529094768;126:0.0013432530060147607","117:68;124:68;126:68","117:0.002153856253659242;124:0.001033259992544916;126:0.0013770784871586506","0.04150390625","0.1328125","Yes"
"126","217.28374425977537","297.93337837920706","0.004150390625","0.0005954754883673161","0.00537109375","0.0029296875","2180","0.0002713831360620004","32","0.0002713831360620004","0","0.0002713831360620004","0.0002713831360620004","0.0002713831360620004","127:0.001234138763236775;125:0.0013432530060147607","127:68;125:68","127:0.0012928119711195785;125:0.0013770784871586506","0.004150390625","0.004638671875","Yes"
"127","282.88655173743194","270.9102310954301","0.048095703125","","0.05126953125","0.044921875","2180","0.0003565964523763565","32","0.0003565964523763565","0","0.0003565964523763565","0.0003565964523763565","0.0003565964523763565","126:0.001234138763236775;128:0.0024241307510783905;137:0.0011521532156221759","126:68;128:68;137:68","126:0.0012928119711195785;128:0.003410444459056916;137:0.0013711087571231795","0.048095703125","0.1357421875","Yes"
"128","214.34953098203923","16.986527415310338","0.003173828125","0.0004015646373935068","0.005859375","0.00048828125","2180","0.0002110593357563547","32","0.0002110593357563547","0","0.0002110593357563547","0.0002110593357563547","0.0002110593357563547","127:0.0024241307510783905;129:0.0020221287019105694","127:68;129:68","127:0.003410444459056916;129:0.0037618934763373746","0.003173828125","0.00244140625","Yes"
"129","151.18631553656212","105.76812716779673","0.00634765625","0.004209241857746405","0.01025390625","0.00244140625","2180","0.0002684998537115711","32","0.0002684998537115711","0","0.0002684998537115711","0.0002684998537115711","0.0002684998537115711","130:0.007470022758063827;128:0.0020221287019105694;118:0.0016220651848381784","130:68;128:68;118:68","130:0.004157419826831071;128:0.0037618934763373746;118:0.001439728290773823","0.00634765625","0.040771484375","Yes"
"130","294.8364654172485","194.40822446566733","0.028076171875","0.0015775429159906422","0.05126953125","0.0048828125","2180","0.00019850702559206867","32","0.00019850702559206867","0","0.00019850702559206867","0.00019850702559206867","0.00019850702559206867","129:0.007470022758063827","129:68;131:68","129:0.004157419826831071","0.028076171875","0.02001953125","Yes"
"131","64.01725947845941","50.85525933795273","0.050048828125","","0.072265625","0.02783203125","2180","0.008988141136989114","32","0.008988141136989114","0","0.008988141136989114","0.008988141136989114","0.008988141136989114","138:0.02404408918937398;132:0.01767419390676131","138:68;130:68;132:68","138:0.027863253907534496;132:0.018397382516282867","0.050048828125","0.132080078125","Yes"
"132","338.92050688633054","264.34447092037834","0.0087890625","0.0013194322746740152","0.01123046875","0.00634765625","2180","0.00016550882405390896","32","0.00016550882405390896","0","0.00016550882405390896","0.00016550882405390896","0.00016550882405390896","133:0.0017489769268617672;131:0.01767419390676131","133:68;131:68","133:0.001657522886803986;131:0.018397382516282867","0.0087890625","0.009765625","Yes"
"133","161.0716581039799","105.4056767771907","0.007568359375","0.0012017264017155987","0.01123046875","0.00390625","2180","0.0004002750739048532","32","0.0004002750739048532","0","0.0004002750739048532","0.0004002750739048532","0.0004002750739048532","132:0.0017489769268617672;134:0.0016108096019714357;119:0.03258699761141501","132:68;134:68;119:68","132:0.001657522886803986;134:0.001702113323094584;119:0.06310003303363737","0.007568359375","0.00927734375","Yes"
"134","237.984172651002","135.47996959394106","0.00439453125","0.0006000111414157686","0.0048828125","0.00390625","2180","0.00022734169680561057","32","0.00022734169680561057","0","0.00022734169680561057","0.00022734169680561057","0.00022734169680561057","133:0.0016108096019714357;135:0.0019979200048196033","133:68;135:68","133:0.001702113323094584;135:0.0022975684016361686","0.00439453125","0.0078125","Yes"
"135","92.81240880196485","101.92199489160703","0.016357421875","0.004837325008459198","0.0146484375","0.01806640625","2180","0.0005004249993092817","32","0.0005004249993092817","0","0.0005004249993092817","0.0005004249993092817","0.0005004249993092817","134:0.0019979200048196033;139:0.0016126091361999828","134:68;139:68","134:0.0022975684016361686;139:0.0021691407020188735","0.016357421875","0.024658203125","Yes"
"136","190.81860448102887","345.80971348471735","0.011474609375","0.0007913538201688373","0.01953125","0.00341796875","2180","0.00044851073878377705","32","0.00044851073878377705","0","0.00044851073878377705","0.00044851073878377705","0.00044851073878377705","123:0.0018234816976779311;143:0.002029240270561533","123:68;143:68","123:0.0012329892319444535;143:0.002623287232841859","0.011474609375","0.00634765625","Yes"
"137","212.508775436153","21.543457714322994","0.00732421875","0.0026718117918724904","0.013671875","0.0009765625","2180","0.0002930782879670022","32","0.0002930782879670022","0","0.0002930782879670022","0.0002930782879670022","0.0002930782879670022","147:0.0023887982182743683;127:0.0011521532156221759","147:68;127:68","147:0.0024002885751078784;127:0.0013711087571231795","0.00732421875","0.005126953125","Yes"
"138","216.93608715088183","124.4144881599804","0.005126953125","0.01769881505986803","0.00634765625","0.00390625","2180","0.00012022008250020533","32","0.00012022008250020533","0","0.00012022008250020533","0.00012022008250020533","0.00012022008250020533","151:0.001185855234565436;131:0.02404408918937398","151:80;131:68","151:0.0015047712052231599;131:0.027863253907534496","0.005126953125","0.00439453125","Yes"
"139","217.4910493868774","23.88219323375724","0.019287109375","0.002155298604999503","0.02294921875","0.015625","2180","0.00021436078714126436","32","0.00021436078714126436","0","0.00021436078714126436","0.00021436078714126436","0.00021436078714126436","155:0.005472339873076326;135:0.0016126091361999828","155:68;135:68","155:0.0030446761824686752;135:0.0021691407020188735","0.019287109375","0.012451171875","Yes"
"140","263.27443618006293","388.1970515438095","0.006591796875","0.00040646271424167233","0.0107421875","0.00244140625","2180","0.0001896452281912966","32","0.0001896452281912966","0","0.0001896452281912966","0.0001896452281912966","0.0001896452281912966","141:0.0015494741670842027","141:68","141:0.001505827857600256","0.006591796875","0.001953125","Yes"
